sim222:r0	9.999e-01	1
sim217:r44	9.999e-01	1
sim217:r33	9.999e-01	1
sim207:r70	9.999e-01	1
sim194:r1	9.999e-01	1
sim183:r62	9.999e-01	1
sim180:r41	9.999e-01	1
sim178:r14	9.999e-01	1
sim169:r6	9.999e-01	1
sim152:r15	9.999e-01	1
sim151:r10	9.999e-01	1
sim14:r58	9.999e-01	1
sim144:r8	9.999e-01	1
sim117:r35	9.999e-01	1
sim117:r11	9.999e-01	1
sim116:r58	9.999e-01	1
sim114:r38	9.999e-01	1
sim112:r78	9.999e-01	1
sim106:r46	9.999e-01	1
sim106:r43	9.999e-01	1
sim991:r75	9.998e-01	1
sim980:r14	9.998e-01	1
sim975:r68	9.998e-01	1
sim975:r5	9.998e-01	1
sim952:r59	9.998e-01	1
sim952:r18	9.998e-01	1
sim939:r2	9.998e-01	1
sim926:r24	9.998e-01	1
sim908:r90	9.998e-01	1
sim892:r25	9.998e-01	1
sim871:r41	9.998e-01	1
sim867:r85	9.998e-01	1
sim867:r75	9.998e-01	1
sim852:r42	9.998e-01	1
sim852:r14	9.998e-01	1
sim84:r87	9.998e-01	1
sim84:r74	9.998e-01	1
sim84:r42	9.998e-01	1
sim848:r7	9.998e-01	1
sim848:r47	9.998e-01	1
sim804:r8	9.998e-01	1
sim804:r48	9.998e-01	1
sim804:r14	9.998e-01	1
sim795:r44	9.998e-01	1
sim793:r78	9.998e-01	1
sim790:r39	9.998e-01	1
sim788:r48	9.998e-01	1
sim788:r46	9.998e-01	1
sim788:r43	9.998e-01	1
sim767:r61	9.998e-01	1
sim767:r4	9.998e-01	1
sim740:r8	9.998e-01	1
sim740:r11	9.998e-01	1
sim730:r81	9.998e-01	1
sim730:r67	9.998e-01	1
sim730:r57	9.998e-01	1
sim722:r62	9.998e-01	1
sim720:r45	9.998e-01	1
sim720:r42	9.998e-01	1
sim718:r45	9.998e-01	1
sim693:r28	9.998e-01	1
sim67:r8	9.998e-01	1
sim67:r1	9.998e-01	1
sim663:r62	9.998e-01	1
sim650:r52	9.998e-01	1
sim643:r48	9.998e-01	1
sim643:r46	9.998e-01	1
sim626:r19	9.998e-01	1
sim600:r30	9.998e-01	1
sim599:r79	9.998e-01	1
sim574:r76	9.998e-01	1
sim556:r17	9.998e-01	1
sim550:r19	9.998e-01	1
sim541:r87	9.998e-01	1
sim541:r83	9.998e-01	1
sim507:r0	9.998e-01	1
sim47:r77	9.998e-01	1
sim461:r55	9.998e-01	1
sim461:r24	9.998e-01	1
sim452:r37	9.998e-01	1
sim431:r83	9.998e-01	1
sim424:r2	9.998e-01	1
sim423:r41	9.998e-01	1
sim41:r81	9.998e-01	1
sim41:r76	9.998e-01	1
sim338:r83	9.998e-01	1
sim338:r67	9.998e-01	1
sim317:r7	9.998e-01	1
sim295:r54	9.998e-01	1
sim295:r23	9.998e-01	1
sim280:r74	9.998e-01	1
sim271:r31	9.998e-01	1
sim263:r56	9.998e-01	1
sim263:r17	9.998e-01	1
sim24:r22	9.998e-01	1
sim237:r8	9.998e-01	1
sim237:r31	9.998e-01	1
sim204:r27	9.998e-01	1
sim193:r0	9.998e-01	1
sim161:r38	9.998e-01	1
sim161:r21	9.998e-01	1
sim155:r84	9.998e-01	1
sim14:r57	9.998e-01	1
sim116:r10	9.998e-01	1
sim112:r0	9.998e-01	1
sim110:r59	9.998e-01	1
sim105:r24	9.998e-01	1
sim102:r32	9.998e-01	1
sim1000:r44	9.998e-01	1
sim963:r4	9.997e-01	1
sim936:r50	9.997e-01	1
sim936:r45	9.997e-01	1
sim936:r1	9.997e-01	1
sim905:r87	9.997e-01	1
sim905:r1	9.997e-01	1
sim867:r41	9.997e-01	1
sim846:r80	9.997e-01	1
sim826:r88	9.997e-01	1
sim825:r72	9.997e-01	1
sim818:r6	9.997e-01	1
sim818:r45	9.997e-01	1
sim768:r75	9.997e-01	1
sim748:r87	9.997e-01	1
sim748:r44	9.997e-01	1
sim748:r28	9.997e-01	1
sim747:r81	9.997e-01	1
sim747:r50	9.997e-01	1
sim728:r26	9.997e-01	1
sim728:r22	9.997e-01	1
sim675:r39	9.997e-01	1
sim634:r4	9.997e-01	1
sim634:r37	9.997e-01	1
sim62:r7	9.997e-01	1
sim62:r19	9.997e-01	1
sim613:r68	9.997e-01	1
sim582:r19	9.997e-01	1
sim555:r70	9.997e-01	1
sim502:r11	9.997e-01	1
sim48:r78	9.997e-01	1
sim48:r42	9.997e-01	1
sim46:r56	9.997e-01	1
sim452:r70	9.997e-01	1
sim431:r0	9.997e-01	1
sim411:r47	9.997e-01	1
sim410:r9	9.997e-01	1
sim410:r42	9.997e-01	1
sim409:r38	9.997e-01	1
sim409:r11	9.997e-01	1
sim387:r13	9.997e-01	1
sim371:r32	9.997e-01	1
sim333:r85	9.997e-01	1
sim323:r6	9.997e-01	1
sim323:r0	9.997e-01	1
sim316:r87	9.997e-01	1
sim295:r62	9.997e-01	1
sim293:r52	9.997e-01	1
sim283:r40	9.997e-01	1
sim281:r47	9.997e-01	1
sim264:r59	9.997e-01	1
sim264:r26	9.997e-01	1
sim251:r15	9.997e-01	1
sim249:r79	9.997e-01	1
sim245:r42	9.997e-01	1
sim236:r2	9.997e-01	1
sim230:r50	9.997e-01	1
sim174:r85	9.997e-01	1
sim174:r52	9.997e-01	1
sim163:r27	9.997e-01	1
sim163:r1	9.997e-01	1
sim150:r53	9.997e-01	1
sim141:r49	9.997e-01	1
sim118:r21	9.997e-01	1
sim971:r55	9.996e-01	1
sim951:r19	9.996e-01	1
sim916:r11	9.996e-01	1
sim909:r67	9.996e-01	1
sim905:r8	9.996e-01	1
sim902:r71	9.996e-01	1
sim902:r41	9.996e-01	1
sim882:r27	9.996e-01	1
sim882:r12	9.996e-01	1
sim878:r51	9.996e-01	1
sim878:r14	9.996e-01	1
sim865:r59	9.996e-01	1
sim865:r19	9.996e-01	1
sim809:r74	9.996e-01	1
sim809:r47	9.996e-01	1
sim795:r81	9.996e-01	1
sim76:r44	9.996e-01	1
sim748:r57	9.996e-01	1
sim701:r90	9.996e-01	1
sim701:r22	9.996e-01	1
sim695:r88	9.996e-01	1
sim695:r19	9.996e-01	1
sim662:r22	9.996e-01	1
sim64:r17	9.996e-01	1
sim633:r89	9.996e-01	1
sim620:r11	9.996e-01	1
sim60:r48	9.996e-01	1
sim586:r67	9.996e-01	1
sim564:r71	9.996e-01	1
sim533:r9	9.996e-01	1
sim497:r72	9.996e-01	1
sim490:r57	9.996e-01	1
sim421:r63	9.996e-01	1
sim421:r36	9.996e-01	1
sim391:r75	9.996e-01	1
sim391:r33	9.996e-01	1
sim391:r26	9.996e-01	1
sim360:r51	9.996e-01	1
sim351:r12	9.996e-01	1
sim29:r85	9.996e-01	1
sim29:r14	9.996e-01	1
sim286:r32	9.996e-01	1
sim269:r10	9.996e-01	1
sim267:r33	9.996e-01	1
sim262:r58	9.996e-01	1
sim253:r43	9.996e-01	1
sim227:r62	9.996e-01	1
sim21:r73	9.996e-01	1
sim219:r56	9.996e-01	1
sim184:r78	9.996e-01	1
sim178:r66	9.996e-01	1
sim176:r28	9.996e-01	1
sim176:r13	9.996e-01	1
sim172:r38	9.996e-01	1
sim117:r61	9.996e-01	1
sim990:r20	9.995e-01	1
sim990:r19	9.995e-01	1
sim965:r70	9.995e-01	1
sim845:r12	9.995e-01	1
sim827:r35	9.995e-01	1
sim827:r34	9.995e-01	1
sim710:r74	9.995e-01	1
sim709:r57	9.995e-01	1
sim709:r2	9.995e-01	1
sim68:r85	9.995e-01	1
sim63:r75	9.995e-01	1
sim63:r59	9.995e-01	1
sim606:r75	9.995e-01	1
sim590:r19	9.995e-01	1
sim584:r2	9.995e-01	1
sim578:r70	9.995e-01	1
sim565:r59	9.995e-01	1
sim565:r1	9.995e-01	1
sim544:r5	9.995e-01	1
sim496:r58	9.995e-01	1
sim496:r49	9.995e-01	1
sim496:r13	9.995e-01	1
sim475:r31	9.995e-01	1
sim475:r27	9.995e-01	1
sim45:r23	9.995e-01	1
sim43:r52	9.995e-01	1
sim43:r38	9.995e-01	1
sim426:r24	9.995e-01	1
sim416:r37	9.995e-01	1
sim410:r67	9.995e-01	1
sim386:r24	9.995e-01	1
sim331:r87	9.995e-01	1
sim21:r45	9.995e-01	1
sim176:r50	9.995e-01	1
sim152:r2	9.995e-01	1
sim97:r9	9.994e-01	1
sim971:r31	9.994e-01	1
sim960:r6	9.994e-01	1
sim895:r59	9.994e-01	1
sim886:r77	9.994e-01	1
sim81:r17	9.994e-01	1
sim814:r86	9.994e-01	1
sim814:r59	9.994e-01	1
sim750:r81	9.994e-01	1
sim750:r3	9.994e-01	1
sim742:r49	9.994e-01	1
sim694:r87	9.994e-01	1
sim694:r33	9.994e-01	1
sim672:r57	9.994e-01	1
sim576:r67	9.994e-01	1
sim572:r8	9.994e-01	1
sim572:r83	9.994e-01	1
sim572:r67	9.994e-01	1
sim572:r49	9.994e-01	1
sim560:r67	9.994e-01	1
sim559:r26	9.994e-01	1
sim559:r10	9.994e-01	1
sim54:r46	9.994e-01	1
sim486:r51	9.994e-01	1
sim464:r33	9.994e-01	1
sim429:r70	9.994e-01	1
sim214:r89	9.994e-01	1
sim190:r82	9.994e-01	1
sim166:r70	9.994e-01	1
sim141:r43	9.994e-01	1
sim12:r82	9.994e-01	1
sim125:r48	9.994e-01	1
sim125:r19	9.994e-01	1
sim987:r74	9.993e-01	1
sim910:r63	9.993e-01	1
sim910:r60	9.993e-01	1
sim910:r0	9.993e-01	1
sim842:r12	9.993e-01	1
sim829:r63	9.993e-01	1
sim829:r23	9.993e-01	1
sim811:r36	9.993e-01	1
sim696:r58	9.993e-01	1
sim686:r49	9.993e-01	1
sim686:r37	9.993e-01	1
sim673:r22	9.993e-01	1
sim673:r13	9.993e-01	1
sim658:r6	9.993e-01	1
sim658:r38	9.993e-01	1
sim609:r50	9.993e-01	1
sim55:r86	9.993e-01	1
sim55:r66	9.993e-01	1
sim534:r9	9.993e-01	1
sim525:r10	9.993e-01	1
sim523:r53	9.993e-01	1
sim468:r79	9.993e-01	1
sim468:r43	9.993e-01	1
sim457:r6	9.993e-01	1
sim452:r0	9.993e-01	1
sim438:r39	9.993e-01	1
sim438:r17	9.993e-01	1
sim294:r56	9.993e-01	1
sim294:r29	9.993e-01	1
sim294:r10	9.993e-01	1
sim25:r5	9.993e-01	1
sim25:r31	9.993e-01	1
sim258:r74	9.993e-01	1
sim247:r25	9.993e-01	1
sim175:r75	9.993e-01	1
sim996:r71	9.992e-01	1
sim911:r0	9.992e-01	1
sim899:r59	9.992e-01	1
sim856:r86	9.992e-01	1
sim856:r56	9.992e-01	1
sim856:r37	9.992e-01	1
sim856:r35	9.992e-01	1
sim841:r65	9.992e-01	1
sim841:r45	9.992e-01	1
sim839:r58	9.992e-01	1
sim800:r41	9.992e-01	1
sim774:r60	9.992e-01	1
sim674:r30	9.992e-01	1
sim655:r85	9.992e-01	1
sim639:r71	9.992e-01	1
sim639:r51	9.992e-01	1
sim639:r2	9.992e-01	1
sim639:r24	9.992e-01	1
sim608:r85	9.992e-01	1
sim542:r36	9.992e-01	1
sim506:r19	9.992e-01	1
sim430:r40	9.992e-01	1
sim407:r77	9.992e-01	1
sim407:r30	9.992e-01	1
sim407:r17	9.992e-01	1
sim368:r85	9.992e-01	1
sim368:r80	9.992e-01	1
sim339:r16	9.992e-01	1
sim326:r22	9.992e-01	1
sim326:r14	9.992e-01	1
sim296:r57	9.992e-01	1
sim998:r2	9.991e-01	1
sim97:r26	9.991e-01	1
sim948:r10	9.991e-01	1
sim933:r80	9.991e-01	1
sim933:r12	9.991e-01	1
sim885:r50	9.991e-01	1
sim862:r46	9.991e-01	1
sim819:r40	9.991e-01	1
sim819:r34	9.991e-01	1
sim756:r73	9.991e-01	1
sim754:r61	9.991e-01	1
sim754:r27	9.991e-01	1
sim675:r58	9.991e-01	1
sim63:r18	9.991e-01	1
sim631:r86	9.991e-01	1
sim631:r57	9.991e-01	1
sim609:r83	9.991e-01	1
sim559:r17	9.991e-01	1
sim527:r82	9.991e-01	1
sim50:r43	9.991e-01	1
sim50:r14	9.991e-01	1
sim477:r71	9.991e-01	1
sim463:r84	9.991e-01	1
sim440:r8	9.991e-01	1
sim334:r6	9.991e-01	1
sim334:r55	9.991e-01	1
sim296:r38	9.991e-01	1
sim254:r37	9.991e-01	1
sim254:r33	9.991e-01	1
sim254:r15	9.991e-01	1
sim248:r41	9.991e-01	1
sim240:r8	9.991e-01	1
sim240:r60	9.991e-01	1
sim240:r32	9.991e-01	1
sim239:r2	9.991e-01	1
sim22:r89	9.991e-01	1
sim22:r75	9.991e-01	1
sim11:r3	9.991e-01	1
sim975:r77	9.990e-01	1
sim973:r50	9.990e-01	1
sim950:r44	9.990e-01	1
sim92:r44	9.990e-01	1
sim830:r39	9.990e-01	1
sim706:r60	9.990e-01	1
sim58:r26	9.990e-01	1
sim575:r70	9.990e-01	1
sim56:r86	9.990e-01	1
sim567:r6	9.990e-01	1
sim562:r80	9.990e-01	1
sim535:r2	9.990e-01	1
sim525:r83	9.990e-01	1
sim498:r58	9.990e-01	1
sim463:r28	9.990e-01	1
sim358:r67	9.990e-01	1
sim358:r21	9.990e-01	1
sim31:r38	9.990e-01	1
sim31:r33	9.990e-01	1
sim305:r89	9.990e-01	1
sim305:r43	9.990e-01	1
sim305:r25	9.990e-01	1
sim305:r12	9.990e-01	1
sim292:r78	9.990e-01	1
sim292:r0	9.990e-01	1
sim192:r41	9.990e-01	1
sim192:r38	9.990e-01	1
sim157:r32	9.990e-01	1
sim138:r88	9.990e-01	1
sim123:r18	9.990e-01	1
sim979:r47	9.989e-01	1
sim959:r19	9.989e-01	1
sim898:r74	9.989e-01	1
sim898:r44	9.989e-01	1
sim861:r35	9.989e-01	1
sim807:r81	9.989e-01	1
sim807:r77	9.989e-01	1
sim71:r40	9.989e-01	1
sim71:r37	9.989e-01	1
sim657:r42	9.989e-01	1
sim657:r37	9.989e-01	1
sim627:r26	9.989e-01	1
sim627:r16	9.989e-01	1
sim530:r81	9.989e-01	1
sim514:r49	9.989e-01	1
sim432:r74	9.989e-01	1
sim432:r31	9.989e-01	1
sim383:r11	9.989e-01	1
sim339:r40	9.989e-01	1
sim294:r55	9.989e-01	1
sim132:r55	9.989e-01	1
sim123:r0	9.989e-01	1
sim838:r4	9.988e-01	1
sim783:r49	9.988e-01	1
sim778:r44	9.988e-01	1
sim776:r24	9.988e-01	1
sim744:r40	9.988e-01	1
sim71:r10	9.988e-01	1
sim690:r58	9.988e-01	1
sim682:r38	9.988e-01	1
sim682:r20	9.988e-01	1
sim310:r63	9.988e-01	1
sim282:r26	9.988e-01	1
sim258:r87	9.988e-01	1
sim229:r35	9.988e-01	1
sim216:r89	9.988e-01	1
sim977:r31	9.987e-01	1
sim945:r53	9.987e-01	1
sim945:r36	9.987e-01	1
sim832:r80	9.987e-01	1
sim832:r75	9.987e-01	1
sim832:r14	9.987e-01	1
sim80:r70	9.987e-01	1
sim761:r18	9.987e-01	1
sim612:r50	9.987e-01	1
sim589:r36	9.987e-01	1
sim566:r48	9.987e-01	1
sim563:r3	9.987e-01	1
sim459:r77	9.987e-01	1
sim403:r70	9.987e-01	1
sim399:r70	9.987e-01	1
sim399:r17	9.987e-01	1
sim359:r43	9.987e-01	1
sim347:r37	9.987e-01	1
sim309:r37	9.987e-01	1
sim309:r24	9.987e-01	1
sim25:r8	9.987e-01	1
sim156:r0	9.987e-01	1
sim133:r61	9.987e-01	1
sim119:r89	9.987e-01	1
sim119:r43	9.987e-01	1
sim944:r37	9.986e-01	1
sim921:r47	9.986e-01	1
sim870:r44	9.986e-01	1
sim870:r3	9.986e-01	1
sim870:r21	9.986e-01	1
sim851:r47	9.986e-01	1
sim849:r79	9.986e-01	1
sim809:r61	9.986e-01	1
sim682:r18	9.986e-01	1
sim681:r81	9.986e-01	1
sim624:r85	9.986e-01	1
sim624:r55	9.986e-01	1
sim498:r5	9.986e-01	1
sim482:r38	9.986e-01	1
sim362:r47	9.986e-01	1
sim362:r28	9.986e-01	1
sim272:r48	9.986e-01	1
sim272:r22	9.986e-01	1
sim149:r3	9.986e-01	1
sim120:r68	9.986e-01	1
sim955:r86	9.985e-01	1
sim933:r38	9.985e-01	1
sim817:r65	9.985e-01	1
sim817:r61	9.985e-01	1
sim817:r11	9.985e-01	1
sim765:r44	9.985e-01	1
sim765:r39	9.985e-01	1
sim765:r24	9.985e-01	1
sim765:r16	9.985e-01	1
sim762:r2	9.985e-01	1
sim699:r51	9.985e-01	1
sim691:r74	9.985e-01	1
sim691:r71	9.985e-01	1
sim669:r35	9.985e-01	1
sim625:r27	9.985e-01	1
sim284:r54	9.985e-01	1
sim272:r19	9.985e-01	1
sim235:r32	9.985e-01	1
sim201:r51	9.985e-01	1
sim153:r0	9.985e-01	1
sim940:r77	9.984e-01	1
sim791:r39	9.984e-01	1
sim618:r52	9.984e-01	1
sim522:r73	9.984e-01	1
sim454:r82	9.984e-01	1
sim453:r81	9.984e-01	1
sim38:r5	9.984e-01	1
sim218:r80	9.984e-01	1
