sim533:r7	1.995e+00	1
sim713:r39	1.539e+00	1
sim751:r79	1.422e+00	1
sim296:r3	1.387e+00	0
sim293:r88	1.291e+00	1
sim637:r22	1.274e+00	1
sim127:r56	1.214e+00	1
sim104:r86	1.208e+00	1
sim354:r74	1.153e+00	1
sim632:r35	1.110e+00	1
sim98:r65	1.092e+00	1
sim272:r19	1.038e+00	1
sim782:r38	1.034e+00	1
sim560:r64	1.032e+00	1
sim78:r60	1.030e+00	1
sim127:r31	1.022e+00	0
sim811:r82	1.021e+00	1
sim666:r9	1.020e+00	1
sim241:r2	1.018e+00	1
sim70:r24	1.010e+00	1
sim491:r33	1.008e+00	1
sim426:r34	1.007e+00	1
sim551:r44	1.006e+00	1
sim214:r89	1.006e+00	1
sim234:r22	1.004e+00	1
sim14:r4	1.004e+00	1
sim223:r25	1.003e+00	1
sim189:r78	1.003e+00	1
sim409:r82	1.002e+00	1
sim286:r6	1.002e+00	1
sim621:r67	1.001e+00	1
sim511:r33	1.001e+00	1
sim396:r10	1.001e+00	1
sim995:r77	1.000e+00	1
sim995:r48	1.000e+00	1
sim987:r74	1.000e+00	1
sim97:r9	1.000e+00	1
sim97:r51	1.000e+00	1
sim97:r26	1.000e+00	1
sim969:r46	1.000e+00	1
sim961:r5	1.000e+00	1
sim961:r45	1.000e+00	1
sim961:r15	1.000e+00	1
sim943:r2	1.000e+00	1
sim933:r80	1.000e+00	1
sim933:r38	1.000e+00	1
sim933:r12	1.000e+00	1
sim921:r88	1.000e+00	1
sim921:r71	1.000e+00	1
sim921:r47	1.000e+00	1
sim921:r4	1.000e+00	1
sim899:r59	1.000e+00	1
sim898:r74	1.000e+00	1
sim898:r44	1.000e+00	1
sim893:r61	1.000e+00	1
sim893:r24	1.000e+00	1
sim893:r17	1.000e+00	1
sim883:r18	1.000e+00	1
sim879:r83	1.000e+00	1
sim875:r79	1.000e+00	1
sim875:r32	1.000e+00	1
sim855:r89	1.000e+00	1
sim836:r43	1.000e+00	1
sim836:r34	1.000e+00	1
sim833:r73	1.000e+00	1
sim833:r23	1.000e+00	1
sim832:r80	1.000e+00	1
sim832:r75	1.000e+00	1
sim832:r14	1.000e+00	1
sim819:r44	1.000e+00	1
sim819:r40	1.000e+00	1
sim819:r34	1.000e+00	1
sim806:r31	1.000e+00	1
sim806:r28	1.000e+00	1
sim800:r89	1.000e+00	1
sim800:r41	1.000e+00	1
sim772:r4	1.000e+00	1
sim76:r45	1.000e+00	1
sim76:r44	1.000e+00	1
sim765:r44	1.000e+00	1
sim765:r39	1.000e+00	1
sim765:r24	1.000e+00	1
sim765:r16	1.000e+00	1
sim764:r19	1.000e+00	1
sim764:r17	1.000e+00	1
sim761:r18	1.000e+00	1
sim751:r28	1.000e+00	1
sim751:r16	1.000e+00	1
sim747:r81	1.000e+00	1
sim747:r50	1.000e+00	1
sim744:r40	1.000e+00	1
sim743:r50	1.000e+00	1
sim743:r44	1.000e+00	1
sim743:r4	1.000e+00	1
sim734:r77	1.000e+00	1
sim734:r57	1.000e+00	1
sim732:r67	1.000e+00	1
sim706:r46	1.000e+00	1
sim686:r49	1.000e+00	1
sim686:r37	1.000e+00	1
sim682:r38	1.000e+00	1
sim682:r20	1.000e+00	1
sim682:r18	1.000e+00	1
sim675:r58	1.000e+00	1
sim675:r39	1.000e+00	1
sim667:r9	1.000e+00	1
sim665:r39	1.000e+00	1
sim643:r48	1.000e+00	1
sim643:r46	1.000e+00	1
sim643:r23	1.000e+00	1
sim627:r26	1.000e+00	1
sim627:r16	1.000e+00	1
sim623:r48	1.000e+00	1
sim623:r43	1.000e+00	1
sim610:r32	1.000e+00	1
sim610:r26	1.000e+00	1
sim605:r85	1.000e+00	1
sim605:r54	1.000e+00	1
sim597:r26	1.000e+00	1
sim596:r63	1.000e+00	1
sim596:r55	1.000e+00	1
sim590:r78	1.000e+00	1
sim590:r50	1.000e+00	1
sim590:r26	1.000e+00	1
sim590:r19	1.000e+00	1
sim579:r57	1.000e+00	1
sim579:r44	1.000e+00	1
sim579:r42	1.000e+00	1
sim572:r83	1.000e+00	1
sim572:r8	1.000e+00	1
sim572:r67	1.000e+00	1
sim572:r5	1.000e+00	1
sim572:r49	1.000e+00	1
sim563:r3	1.000e+00	1
sim560:r81	1.000e+00	1
sim560:r67	1.000e+00	1
sim544:r5	1.000e+00	1
sim535:r2	1.000e+00	1
sim527:r82	1.000e+00	1
sim522:r73	1.000e+00	1
sim522:r64	1.000e+00	1
sim522:r45	1.000e+00	1
sim519:r63	1.000e+00	1
sim519:r48	1.000e+00	1
sim519:r15	1.000e+00	1
sim48:r78	1.000e+00	1
sim48:r71	1.000e+00	1
sim48:r42	1.000e+00	1
sim48:r16	1.000e+00	1
sim470:r86	1.000e+00	1
sim470:r24	1.000e+00	1
sim470:r23	1.000e+00	1
sim469:r86	1.000e+00	1
sim469:r43	1.000e+00	1
sim469:r35	1.000e+00	1
sim456:r82	1.000e+00	1
sim456:r39	1.000e+00	1
sim444:r46	1.000e+00	1
sim444:r3	1.000e+00	1
sim43:r52	1.000e+00	1
sim43:r38	1.000e+00	1
sim437:r78	1.000e+00	1
sim434:r35	1.000e+00	1
sim428:r77	1.000e+00	1
sim428:r28	1.000e+00	1
sim428:r10	1.000e+00	1
sim421:r63	1.000e+00	1
sim421:r36	1.000e+00	1
sim412:r55	1.000e+00	1
sim406:r3	1.000e+00	1
sim394:r32	1.000e+00	1
sim361:r89	1.000e+00	1
sim361:r65	1.000e+00	1
sim340:r38	1.000e+00	1
sim319:r24	1.000e+00	1
sim319:r13	1.000e+00	1
sim303:r47	1.000e+00	1
sim303:r42	1.000e+00	1
sim303:r12	1.000e+00	1
sim298:r6	1.000e+00	1
sim298:r30	1.000e+00	1
sim296:r38	1.000e+00	1
sim295:r62	1.000e+00	1
sim295:r54	1.000e+00	1
sim295:r23	1.000e+00	1
sim288:r83	1.000e+00	1
sim288:r6	1.000e+00	1
sim288:r46	1.000e+00	1
sim284:r54	1.000e+00	1
sim284:r47	1.000e+00	1
sim267:r55	1.000e+00	1
sim267:r52	1.000e+00	1
sim267:r33	1.000e+00	1
sim265:r15	1.000e+00	1
sim245:r45	1.000e+00	1
sim245:r42	1.000e+00	1
sim238:r64	1.000e+00	1
sim238:r19	1.000e+00	1
sim238:r13	1.000e+00	1
sim214:r82	1.000e+00	1
sim213:r32	1.000e+00	1
sim213:r14	1.000e+00	1
