28   1    9.966e-01   1
28   2    8.084e-03   0
29   1    9.998e-01   1
29   2    9.998e-01   1
29   3    9.998e-01   1
29   4    9.993e-01   1
29   5    6.762e-01   0
29   6    1.316e-01   1
29   7    1.632e-03   0
30   1    4.281e-01   0
30   2    1.175e-02   0
31   1    9.993e-01   1
31   2    9.993e-01   1
31   3    9.993e-01   1
31   4    9.993e-01   1
31   5    4.604e-03   0
32   1    9.999e-01   1
32   2    9.999e-01   1
32   3    9.999e-01   1
32   4    6.059e-02   0
32   5    4.561e-04   0
33   1    5.974e-02   0
33   2    5.420e-03   0
34   1    9.997e-01   1
34   2    9.997e-01   1
34   3    9.978e-01   1
34   4    1.588e-01   1
34   5    2.056e-03   0
35   1    2.825e-02   0
35   2    2.783e-02   0
36   1    9.994e-01   1
36   2    9.994e-01   1
36   3    9.994e-01   1
36   4    9.918e-01   1
36   5    7.065e-01   1
36   6    4.570e-03   0
37   1    9.999e-01   1
37   2    9.999e-01   1
37   3    9.999e-01   1
37   4    9.988e-01   1
37   5    9.919e-01   1
37   6    6.338e-02   1
37   7    9.536e-04   1
38   1    9.974e-01   1
38   2    9.972e-01   1
38   3    1.103e-02   0
39   1    9.995e-01   1
39   2    3.482e-02   0
39   3    8.386e-04   0
40   1    9.980e-01   1
40   2    1.980e-01   1
40   3    8.321e-03   1
41   1    9.980e-01   1
41   2    9.980e-01   1
41   3    9.980e-01   1
41   4    9.980e-01   1
41   5    9.958e-01   1
41   6    1.407e-02   0
42   1    9.974e-01   1
42   2    9.974e-01   1
42   3    7.550e-01   1
42   4    1.358e-02   0
43   1    1.000e+00   1
43   2    1.000e+00   1
43   3    1.000e+00   1
43   4    1.000e+00   1
43   5    1.000e+00   1
43   6    9.989e-01   1
43   7    9.800e-01   1
43   8    4.549e-01   1
43   9    1.773e-04   0
44   1    9.949e-01   1
44   2    4.424e-01   1
44   3    1.507e-02   0
45   1    9.993e-01   1
45   2    9.993e-01   1
45   3    9.993e-01   1
45   4    9.993e-01   1
45   5    9.976e-01   1
45   6    7.104e-01   1
45   7    5.550e-03   0
46   1    9.975e-01   1
46   2    6.707e-02   0
46   3    1.063e-02   0
47   1    9.982e-01   1
47   2    9.982e-01   1
47   3    5.485e-01   1
47   4    9.089e-03   1
48   1    1.000e+00   1
48   2    1.000e+00   1
48   3    1.000e+00   1
48   4    1.000e+00   1
48   5    9.996e-01   1
48   6    9.804e-01   1
48   7    1.040e-01   1
48   8    7.355e-05   0
49   1    9.999e-01   1
49   2    9.999e-01   1
49   3    9.999e-01   1
49   4    9.999e-01   1
49   5    9.938e-01   1
49   6    2.152e-01   1
49   7    6.461e-04   0
50   1    9.999e-01   1
50   2    9.999e-01   1
50   3    9.999e-01   1
50   4    9.939e-01   1
50   5    7.235e-02   1
50   6    5.479e-04   0
51   1    9.996e-01   1
51   2    9.996e-01   1
51   3    9.996e-01   1
51   4    6.106e-01   1
51   5    2.548e-03   0
52   1    9.978e-01   1
52   2    9.701e-01   1
52   3    5.646e-01   1
52   4    1.131e-02   0
53   1    9.991e-01   1
53   2    9.991e-01   1
53   3    9.416e-01   1
53   4    3.102e-01   1
53   5    5.730e-03   0
54   1    9.986e-01   1
54   2    9.986e-01   1
54   3    9.986e-01   1
54   4    7.510e-03   1
55   1    9.998e-01   1
55   2    9.998e-01   1
55   3    9.998e-01   1
55   4    9.986e-01   1
55   5    3.428e-01   1
55   6    1.154e-03   0
56   1    9.999e-01   1
56   2    9.999e-01   1
56   3    9.999e-01   1
56   4    1.370e-01   1
56   5    6.636e-04   0
57   1    9.208e-01   1
57   2    9.468e-01   1
57   3    8.703e-01   1
57   4    8.412e-01   1
57   5    7.801e-01   1
57   6    2.850e-01   1
57   7    4.207e-02   0
57   8    7.483e-04   0
58   1    9.982e-01   1
58   2    7.132e-01   1
58   3    7.369e-03   0
59   1    9.993e-01   1
59   2    9.993e-01   1
59   3    9.993e-01   1
59   4    9.993e-01   1
59   5    9.341e-01   1
59   6    5.095e-03   0
60   1    9.975e-01   1
60   2    9.551e-01   1
60   3    9.125e-02   0
60   4    1.320e-02   0
61   1    9.989e-01   1
61   2    9.989e-01   1
61   3    9.989e-01   1
61   4    8.365e-01   1
61   5    1.105e-01   1
61   6    7.881e-03   0
62   1    9.969e-01   1
62   2    9.969e-01   1
62   3    9.946e-01   1
62   4    1.594e-02   1
63   1    9.986e-01   1
63   2    9.986e-01   1
63   3    9.986e-01   1
63   4    9.986e-01   1
63   5    8.381e-03   0
64   1    9.987e-01   1
64   2    9.987e-01   1
64   3    9.987e-01   1
64   4    9.950e-01   1
64   5    8.226e-03   0
65   1    1.000e+00   1
65   2    9.991e-01   1
65   3    3.329e-02   0
65   4    2.131e-04   0
66   1    9.994e-01   1
66   2    9.994e-01   1
66   3    9.994e-01   1
66   4    5.204e-01   0
66   5    3.528e-03   0
67   1    9.967e-01   1
67   2    9.967e-01   1
67   3    4.879e-01   1
67   4    1.727e-02   0
68   1    9.999e-01   1
68   2    9.983e-01   1
68   3    2.050e-01   1
68   4    4.162e-02   0
68   5    5.305e-04   0
69   1    9.997e-01   1
69   2    8.214e-02   1
69   3    1.141e-03   0
70   1    9.999e-01   1
70   2    9.999e-01   1
70   3    9.389e-01   1
70   4    2.779e-02   1
70   5    4.506e-04   0
71   1    9.999e-01   1
71   2    9.999e-01   1
71   3    9.999e-01   1
71   4    9.999e-01   1
71   5    3.452e-02   0
71   6    4.568e-04   0
72   1    9.940e-01   1
72   2    9.665e-01   1
72   3    9.641e-02   0
72   4    6.783e-03   0
73   1    9.970e-01   1
73   2    9.970e-01   1
73   3    6.399e-01   1
73   4    1.566e-02   0
74   1    9.999e-01   1
74   2    9.998e-01   1
74   3    6.845e-02   0
74   4    5.517e-04   0
75   1    9.992e-01   1
75   2    9.992e-01   1
75   3    9.988e-01   1
75   4    2.277e-01   1
75   5    5.149e-03   0
76   1    1.000e+00   1
76   2    1.000e+00   1
76   3    1.000e+00   1
76   4    2.465e-02   1
76   5    3.431e-05   0
77   1    9.971e-01   1
77   2    9.074e-03   0
78   1    9.999e-01   1
78   2    9.999e-01   1
78   3    3.029e-02   0
78   4    6.211e-04   0
79   1    9.949e-01   1
79   2    9.949e-01   1
79   3    2.160e-02   0
80   1    9.992e-01   1
80   2    4.296e-01   1
80   3    5.974e-02   0
80   4    4.063e-03   0
81   1    9.982e-01   1
81   2    9.982e-01   1
81   3    7.457e-03   0
82   1    9.993e-01   1
82   2    9.993e-01   1
82   3    1.489e-01   1
82   4    3.379e-03   0
83   1    3.346e-02   0
83   2    9.305e-03   0
84   1    9.999e-01   1
84   2    9.999e-01   1
84   3    9.999e-01   1
84   4    6.819e-01   1
84   5    3.652e-02   0
84   6    3.964e-04   0
85   1    9.988e-01   1
85   2    6.363e-01   1
85   3    7.749e-02   0
85   4    6.286e-03   1
86   1    9.996e-01   1
86   2    9.996e-01   1
86   3    9.996e-01   1
86   4    9.996e-01   1
86   5    5.915e-01   1
86   6    2.729e-03   0
87   1    9.998e-01   1
87   2    6.442e-02   0
87   3    7.138e-04   0
88   1    9.992e-01   1
88   2    9.992e-01   1
88   3    9.990e-01   1
88   4    9.850e-01   1
88   5    3.406e-01   1
88   6    5.986e-03   0
89   1    2.863e-01   0
89   2    4.454e-02   0
90   1    9.996e-01   1
90   2    9.996e-01   1
90   3    4.749e-02   1
90   4    2.114e-03   0
91   1    9.790e-01   1
91   2    9.957e-02   0
91   3    8.914e-03   1
92   1    9.985e-01   1
92   2    9.985e-01   1
92   3    6.129e-03   0
93   1    9.912e-01   1
93   2    1.670e-01   1
93   3    1.699e-02   0
94   1    9.969e-01   1
94   2    9.666e-03   0
95   1    9.995e-01   1
95   2    9.995e-01   1
95   3    9.995e-01   1
95   4    9.979e-01   1
95   5    3.056e-01   0
95   6    3.514e-03   1
96   1    9.998e-01   1
96   2    9.998e-01   1
96   3    9.998e-01   1
96   4    9.998e-01   1
96   5    9.924e-01   1
96   6    4.129e-01   1
96   7    1.240e-03   0
97   1    1.000e+00   1
97   2    1.000e+00   1
97   3    1.000e+00   1
97   4    1.000e+00   1
97   5    1.000e+00   1
97   6    1.000e+00   1
97   7    9.997e-01   1
97   8    9.319e-01   1
97   9    1.777e-01   1
97   10    1.554e-04   1
98   1    9.994e-01   1
98   2    9.890e-01   1
98   3    5.512e-01   1
98   4    1.083e-01   0
98   5    3.439e-03   0
99   1    9.998e-01   1
99   2    1.392e-01   0
99   3    1.042e-03   0
100   1    9.998e-01   1
100   2    9.998e-01   1
100   3    9.998e-01   1
100   4    2.891e-01   0
100   5    1.193e-03   0
101   1    9.997e-01   1
101   2    9.997e-01   1
101   3    9.997e-01   1
101   4    9.997e-01   1
101   5    3.087e-01   1
101   6    1.991e-03   0
102   1    9.981e-01   1
102   2    9.979e-01   1
102   3    1.547e-01   1
102   4    9.950e-03   0
103   1    9.999e-01   1
103   2    9.999e-01   1
103   3    9.827e-01   1
103   4    4.754e-01   1
103   5    2.434e-01   1
103   6    1.043e-01   1
103   7    6.477e-04   0
104   1    9.958e-01   1
104   2    9.873e-01   1
104   3    2.713e-01   0
104   4    2.140e-02   1
105   1    9.981e-01   1
105   2    9.981e-01   1
105   3    7.759e-01   1
105   4    9.978e-03   0
106   1    9.970e-01   1
106   2    9.970e-01   1
106   3    9.890e-01   1
106   4    4.076e-01   1
106   5    1.870e-02   0
107   1    9.977e-01   1
107   2    2.580e-02   0
107   3    3.547e-04   0
108   1    9.981e-01   1
108   2    6.193e-03   0
109   1    9.999e-01   1
109   2    9.999e-01   1
109   3    9.995e-01   1
109   4    5.156e-02   0
109   5    7.578e-04   0
110   1    9.999e-01   1
110   2    9.999e-01   1
110   3    1.914e-01   1
110   4    3.254e-02   1
110   5    3.309e-04   1
111   1    9.996e-01   1
111   2    5.431e-01   1
111   3    2.918e-02   0
111   4    1.966e-03   0
112   1    9.977e-01   1
112   2    9.977e-01   1
112   3    9.976e-01   1
112   4    9.904e-01   1
112   5    8.721e-01   1
112   6    1.676e-02   0
113   1    9.999e-01   1
113   2    6.581e-01   1
113   3    3.054e-01   1
113   4    4.261e-02   1
113   5    2.729e-04   0
114   1    9.964e-01   1
114   2    9.964e-01   1
114   3    3.138e-01   1
114   4    1.843e-02   0
115   1    9.992e-01   1
115   2    9.991e-01   1
115   3    3.634e-02   0
115   4    4.171e-03   1
116   1    9.990e-01   1
116   2    9.990e-01   1
116   3    1.052e-01   0
116   4    5.152e-03   0
117   1    9.983e-01   1
117   2    9.983e-01   1
117   3    9.983e-01   1
117   4    6.273e-01   1
117   5    1.029e-02   0
118   1    9.996e-01   1
118   2    9.996e-01   1
118   3    9.996e-01   1
118   4    8.427e-01   1
118   5    2.367e-03   0
119   1    9.992e-01   1
119   2    9.992e-01   1
119   3    9.992e-01   1
119   4    9.967e-01   1
119   5    7.946e-01   1
119   6    5.485e-03   0
120   1    9.998e-01   1
120   2    9.998e-01   1
120   3    9.713e-01   1
120   4    1.333e-01   1
120   5    1.142e-03   0
121   1    9.996e-01   1
121   2    2.759e-02   0
121   3    6.262e-04   0
122   1    9.999e-01   1
122   2    9.999e-01   1
122   3    9.995e-01   1
122   4    4.300e-02   0
122   5    5.625e-04   0
123   1    9.959e-01   1
123   2    9.958e-01   1
123   3    5.986e-01   1
123   4    2.145e-02   0
124   1    9.994e-01   1
124   2    9.993e-01   1
124   3    9.847e-01   1
124   4    1.374e-01   1
124   5    3.803e-03   0
125   1    9.977e-01   1
125   2    9.977e-01   1
125   3    9.977e-01   1
125   4    9.976e-01   1
125   5    1.395e-02   0
126   1    1.000e+00   1
126   2    1.000e+00   1
126   3    4.076e-02   0
126   4    1.129e-04   0
127   1    9.992e-01   1
127   2    9.992e-01   1
127   3    9.992e-01   1
127   4    9.968e-01   1
127   5    3.562e-01   0
127   6    5.557e-03   0
128   1    9.998e-01   1
128   2    3.424e-02   0
128   3    6.181e-04   0
129   1    9.991e-01   1
129   2    9.990e-01   1
129   3    1.316e-01   0
129   4    4.903e-03   0
130   1    9.993e-01   1
130   2    9.993e-01   1
130   3    9.981e-01   1
130   4    6.299e-02   1
130   5    4.088e-03   0
131   1    9.998e-01   1
131   2    9.998e-01   1
131   3    4.653e-02   0
131   4    1.130e-03   0
132   1    9.970e-01   1
132   2    9.970e-01   1
132   3    9.970e-01   1
132   4    1.555e-02   0
133   1    9.998e-01   1
133   2    9.998e-01   1
133   3    9.996e-01   1
133   4    9.934e-01   1
133   5    7.212e-01   1
133   6    1.485e-01   1
133   7    1.447e-03   0
134   1    5.876e-01   1
134   2    3.153e-01   0
134   3    4.170e-03   1
135   1    9.999e-01   1
135   2    9.999e-01   1
135   3    9.728e-01   1
135   4    4.133e-02   0
135   5    4.278e-04   0
136   1    9.140e-01   1
136   2    5.605e-02   0
136   3    1.295e-03   0
137   1    9.992e-01   1
137   2    9.992e-01   1
137   3    3.899e-02   1
137   4    3.986e-03   0
138   1    9.981e-01   1
138   2    9.981e-01   1
138   3    9.941e-01   1
138   4    9.836e-03   0
139   1    9.970e-01   1
139   2    9.945e-01   1
139   3    9.912e-03   0
140   1    9.949e-01   1
140   2    9.949e-01   1
140   3    2.156e-02   0
141   1    9.988e-01   1
141   2    9.987e-01   1
141   3    2.439e-01   0
141   4    6.157e-03   1
142   1    9.983e-01   1
142   2    1.252e-01   0
142   3    5.388e-03   0
143   1    9.999e-01   1
143   2    9.999e-01   1
143   3    2.323e-02   0
143   4    3.228e-04   0
144   1    9.993e-01   1
144   2    2.999e-02   0
144   3    4.485e-04   0
145   1    9.500e-01   1
145   2    5.185e-01   1
145   3    4.754e-02   0
145   4    1.031e-03   0
146   1    1.102e-02   0
146   2    3.708e-03   0
147   1    9.999e-01   1
147   2    9.999e-01   1
147   3    1.062e-01   1
147   4    5.147e-04   0
148   1    9.997e-01   1
148   2    9.997e-01   1
148   3    3.421e-02   1
148   4    1.400e-03   1
149   1    9.999e-01   1
149   2    9.633e-01   1
149   3    4.107e-02   1
149   4    4.067e-04   0
150   1    9.993e-01   1
150   2    4.423e-02   0
150   3    2.866e-03   0
151   1    9.997e-01   1
151   2    1.019e-01   1
151   3    1.343e-03   0
152   1    9.990e-01   1
152   2    9.990e-01   1
152   3    9.829e-01   1
152   4    2.008e-01   1
152   5    5.875e-03   0
153   1    9.966e-01   1
153   2    9.956e-01   1
153   3    9.459e-01   1
153   4    1.766e-02   0
154   1    9.993e-01   1
154   2    9.993e-01   1
154   3    9.993e-01   1
154   4    2.342e-01   1
154   5    4.532e-03   0
155   1    9.993e-01   1
155   2    9.599e-01   1
155   3    6.174e-02   0
155   4    3.732e-03   0
156   1    9.980e-01   1
156   2    9.955e-01   1
156   3    8.279e-03   0
157   1    9.977e-01   1
157   2    1.924e-01   1
157   3    8.910e-03   1
158   1    9.998e-01   1
158   2    9.998e-01   1
158   3    9.998e-01   1
158   4    9.998e-01   1
158   5    6.714e-01   1
158   6    1.653e-03   0
159   1    1.000e+00   1
159   2    1.000e+00   1
159   3    1.000e+00   1
159   4    1.000e+00   1
159   5    9.998e-01   1
159   6    9.198e-01   1
159   7    7.282e-02   0
159   8    1.749e-04   0
160   1    9.953e-01   1
160   2    1.526e-02   0
161   1    9.999e-01   1
161   2    9.999e-01   1
161   3    9.999e-01   1
161   4    9.449e-01   1
161   5    3.137e-02   0
161   6    1.054e-03   0
162   1    2.653e-02   0
162   2    2.816e-02   0
163   1    9.957e-01   1
163   2    9.957e-01   1
163   3    1.598e-01   0
163   4    2.248e-02   0
164   1    1.000e+00   1
164   2    1.000e+00   1
164   3    1.000e+00   1
164   4    1.000e+00   1
164   5    9.985e-01   1
164   6    8.713e-01   1
164   7    1.863e-04   0
165   1    1.130e-01   1
165   2    4.579e-02   0
166   1    9.986e-01   1
166   2    1.328e-01   0
166   3    5.388e-03   0
167   1    9.450e-01   1
167   2    6.702e-01   0
167   3    3.535e-01   1
167   4    1.571e-01   0
167   5    3.157e-03   0
168   1    9.971e-01   1
168   2    9.909e-01   1
168   3    6.543e-01   1
168   4    2.317e-02   1
168   5    3.440e-04   0
169   1    1.000e+00   1
169   2    1.000e+00   1
169   3    9.903e-01   1
169   4    5.402e-01   1
169   5    3.567e-02   1
169   6    3.296e-04   0
170   1    9.953e-01   1
170   2    9.709e-01   1
170   3    1.982e-02   0
171   1    9.962e-01   1
171   2    9.961e-01   1
171   3    1.557e-02   0
172   1    9.976e-01   1
172   2    9.976e-01   1
172   3    5.890e-01   1
172   4    1.251e-02   0
173   1    9.997e-01   1
173   2    9.997e-01   1
173   3    9.997e-01   1
173   4    9.997e-01   1
173   5    9.997e-01   1
173   6    9.997e-01   1
173   7    9.812e-01   1
173   8    5.086e-01   1
173   9    3.039e-03   0
174   1    9.995e-01   1
174   2    9.995e-01   1
174   3    7.225e-01   1
174   4    3.080e-02   0
174   5    3.349e-03   0
175   1    1.000e+00   1
175   2    9.999e-01   1
175   3    9.554e-01   1
175   4    3.724e-01   1
175   5    3.471e-02   1
175   6    1.999e-04   0
176   1    9.986e-01   1
176   2    9.986e-01   1
176   3    9.986e-01   1
176   4    9.986e-01   1
176   5    9.986e-01   1
176   6    9.737e-03   0
177   1    9.987e-01   1
177   2    9.987e-01   1
177   3    9.987e-01   1
177   4    4.034e-01   1
177   5    8.035e-03   0
178   1    9.989e-01   1
178   2    9.989e-01   1
178   3    9.989e-01   1
178   4    9.989e-01   1
178   5    9.988e-01   1
178   6    7.911e-03   0
179   1    9.993e-01   1
179   2    5.872e-01   1
179   3    9.099e-02   1
179   4    3.426e-03   1
180   1    9.998e-01   1
180   2    9.998e-01   1
180   3    9.998e-01   1
180   4    9.998e-01   1
180   5    1.249e-03   0
181   1    9.996e-01   1
181   2    9.996e-01   1
181   3    9.994e-01   1
181   4    2.068e-01   1
181   5    2.513e-03   0
182   1    9.994e-01   1
182   2    9.409e-01   1
182   3    1.167e-01   0
182   4    2.330e-03   0
183   1    9.993e-01   1
183   2    9.993e-01   1
183   3    9.993e-01   1
183   4    2.337e-01   1
183   5    4.535e-03   1
184   1    9.999e-01   1
184   2    9.964e-01   1
184   3    5.399e-01   1
184   4    4.804e-02   1
184   5    7.345e-04   0
185   1    9.998e-01   1
185   2    9.998e-01   1
185   3    1.143e-01   1
185   4    1.226e-03   0
186   1    9.978e-01   1
186   2    9.978e-01   1
186   3    9.978e-01   1
186   4    9.978e-01   1
186   5    1.331e-02   1
187   1    9.995e-01   1
187   2    1.405e-01   1
187   3    1.845e-03   0
188   1    9.977e-01   1
188   2    4.423e-02   0
188   3    2.388e-03   0
189   1    9.980e-01   1
189   2    4.936e-03   0
190   1    9.999e-01   1
190   2    9.999e-01   1
190   3    9.961e-01   1
190   4    2.906e-02   0
190   5    3.271e-04   0
191   1    9.995e-01   1
191   2    6.845e-02   0
191   3    2.111e-03   0
192   1    9.981e-01   1
192   2    9.981e-01   1
192   3    9.981e-01   1
192   4    9.969e-01   1
192   5    9.380e-01   1
192   6    1.389e-02   0
193   1    9.984e-01   1
193   2    9.984e-01   1
193   3    9.403e-01   1
193   4    8.337e-03   0
194   1    9.992e-01   1
194   2    9.975e-01   1
194   3    5.468e-01   1
194   4    3.909e-03   0
195   1    9.995e-01   1
195   2    9.995e-01   1
195   3    9.995e-01   1
195   4    9.995e-01   1
195   5    9.140e-01   1
195   6    3.581e-03   0
196   1    1.000e+00   1
196   2    1.000e+00   1
196   3    1.000e+00   1
196   4    4.338e-02   0
196   5    2.957e-05   0
197   1    6.280e-01   0
197   2    6.775e-01   0
197   3    1.101e-01   0
197   4    2.087e-03   0
198   1    9.993e-01   1
198   2    9.993e-01   1
198   3    9.988e-01   1
198   4    2.023e-01   0
198   5    4.397e-03   0
199   1    9.396e-03   0
199   2    3.185e-03   0
200   1    2.889e-01   1
200   2    2.016e-02   1
201   1    9.956e-01   1
201   2    8.161e-01   1
201   3    1.592e-02   0
202   1    9.981e-01   1
202   2    1.890e-01   1
202   3    7.883e-03   0
203   1    9.997e-01   1
203   2    9.997e-01   1
203   3    9.814e-01   1
203   4    1.433e-03   0
204   1    9.993e-01   1
204   2    1.117e-01   1
204   3    3.039e-03   0
205   1    1.000e+00   1
205   2    1.000e+00   1
205   3    1.000e+00   1
205   4    9.849e-01   1
205   5    4.620e-02   1
205   6    2.678e-04   0
206   1    9.973e-01   1
206   2    9.973e-01   1
206   3    3.524e-01   1
206   4    1.378e-02   0
207   1    9.999e-01   1
207   2    9.999e-01   1
207   3    9.999e-01   1
207   4    3.677e-01   1
207   5    1.099e-01   1
207   6    8.677e-04   0
208   1    1.000e+00   1
208   2    1.000e+00   1
208   3    3.146e-02   0
208   4    2.028e-04   0
209   1    9.980e-01   1
209   2    9.980e-01   1
209   3    9.980e-01   1
209   4    1.035e-02   0
210   1    1.000e+00   1
210   2    1.000e+00   1
210   3    1.000e+00   1
210   4    9.823e-01   1
210   5    3.981e-01   1
210   6    2.881e-02   1
210   7    1.322e-04   0
211   1    9.990e-01   1
211   2    9.698e-02   1
211   3    8.637e-04   0
212   1    9.998e-01   1
212   2    8.907e-01   1
212   3    3.100e-01   0
212   4    3.565e-02   0
212   5    5.029e-04   0
213   1    1.000e+00   1
213   2    1.000e+00   1
213   3    1.000e+00   1
213   4    9.973e-01   1
213   5    9.690e-01   1
213   6    8.173e-02   1
213   7    1.656e-04   0
214   1    1.000e+00   1
214   2    1.000e+00   1
214   3    9.999e-01   1
214   4    4.475e-02   0
214   5    9.848e-05   0
215   1    9.998e-01   1
215   2    9.998e-01   1
215   3    9.941e-01   1
215   4    8.176e-02   1
215   5    1.302e-03   0
216   1    9.998e-01   1
216   2    9.998e-01   1
216   3    9.998e-01   1
216   4    9.903e-01   1
216   5    7.801e-02   0
216   6    1.143e-03   0
217   1    9.995e-01   1
217   2    9.995e-01   1
217   3    3.976e-01   1
217   4    2.721e-03   0
218   1    9.968e-01   1
218   2    9.968e-01   1
218   3    1.354e-02   0
219   1    9.976e-01   1
219   2    9.973e-01   1
219   3    9.335e-01   1
219   4    1.245e-02   0
220   1    9.999e-01   1
220   2    9.999e-01   1
220   3    8.979e-01   1
220   4    5.888e-01   1
220   5    2.370e-01   1
220   6    2.670e-02   0
220   7    5.482e-04   0
221   1    9.999e-01   1
221   2    4.145e-02   0
221   3    1.847e-04   0
222   1    9.997e-01   1
222   2    1.729e-01   0
222   3    1.091e-03   0
223   1    9.995e-01   1
223   2    9.995e-01   1
223   3    9.993e-01   1
223   4    1.514e-01   0
223   5    3.143e-03   0
224   1    1.456e-01   1
224   2    5.836e-03   0
225   1    9.975e-01   1
225   2    9.975e-01   1
225   3    9.975e-01   1
225   4    8.674e-01   1
225   5    1.535e-02   0
226   1    9.999e-01   1
226   2    9.999e-01   1
226   3    8.717e-01   1
226   4    3.151e-02   1
226   5    3.557e-04   0
227   1    9.980e-01   1
227   2    9.951e-01   1
227   3    8.348e-01   1
227   4    2.499e-01   0
227   5    1.186e-02   0
228   1    9.996e-01   1
228   2    9.954e-01   1
228   3    4.738e-02   0
228   4    1.887e-03   0
229   1    9.980e-01   1
229   2    9.981e-01   1
229   3    8.033e-01   1
229   4    4.417e-01   1
229   5    1.030e-02   0
230   1    9.985e-01   1
230   2    9.021e-01   1
230   3    2.005e-01   0
230   4    7.961e-03   0
231   1    9.999e-01   1
231   2    9.558e-01   0
231   3    5.139e-02   0
231   4    4.635e-04   0
232   1    9.999e-01   1
232   2    9.999e-01   1
232   3    9.999e-01   1
232   4    9.999e-01   1
232   5    7.019e-02   0
232   6    5.083e-04   0
233   1    9.999e-01   1
233   2    9.278e-01   1
233   3    5.694e-01   1
233   4    5.171e-02   0
233   5    4.864e-04   0
234   1    9.989e-01   1
234   2    9.989e-01   1
234   3    9.340e-01   1
234   4    5.604e-03   0
235   1    9.999e-01   1
235   2    9.998e-01   1
235   3    8.700e-01   1
235   4    2.577e-02   0
235   5    8.778e-04   0
236   1    9.992e-01   1
236   2    2.293e-01   0
236   3    3.175e-03   0
237   1    9.963e-01   1
237   2    9.963e-01   1
237   3    2.076e-01   1
237   4    1.895e-02   0
238   1    1.000e+00   1
238   2    1.000e+00   1
238   3    1.000e+00   1
238   4    1.000e+00   1
238   5    9.636e-02   0
238   6    7.903e-05   0
239   1    9.978e-01   1
239   2    1.297e-01   1
239   3    9.128e-03   0
240   1    9.966e-01   1
240   2    9.966e-01   1
240   3    9.966e-01   1
240   4    9.966e-01   1
240   5    2.120e-02   0
241   1    9.976e-01   1
241   2    9.976e-01   1
241   3    9.976e-01   1
241   4    9.880e-01   1
241   5    2.493e-01   0
241   6    1.704e-02   0
242   1    9.923e-01   1
242   2    2.232e-02   0
